0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,0.037026170637249146,0.016899424950123226,0.015843210890740523,0.0,0.0,0.022943316512146462,0.0,0.0,0.02135899542307241,0.01320267574228377,0.0,0.0,0.0,0.0,0.0,1.0,0.02382349489496538,0.03456167116535618,0.011559676094355122,0.02499706607205727,0.027109494190822675,0.029104565191878887,0.017955639009505926,0.01191174744748269,0.023999530571529162,0.0,0.0,0.0,0.03420959981222861,0.0332707428705551,0.0,0.03385752845910105,0.0,0.0,0.0,0.03344677854711888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020361459922544303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03127567186949889,0.016077925126158903,0.0,0.0,0.03268395728200915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023001995071001057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0078042483276610725,0.0,0.0,0.0,0.0,0.0,0.0,0.014434925478230255,0.0,0.0,0.0,0.0,0.02875249383875132,0.0,0.0,0.0,0.0,0.03456167116535618,0.02394085201267457,0.0,0.0,0.0,0.0,0.0,0.03203849313460862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032918671517427535,0.0,0.0,0.0,0.015373782419903767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03344677854711888,0.02951531510386105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02499706607205727,0.0,0.0,0.0,0.0,0.01308531862457458,0.0,0.013965497007393498,0.019363924422016194,0.0,0.0,0.0,0.0,0.0,0.024468959042365918,0.0,0.0,0.0,0.0,0.0,0.0,0.035031099636192935,0.025818565896021595,0.0,0.0,0.0,0.0,0.0,0.0
17,0.035226672701214455,0.016745870106358904,0.01486007392321038,0.0,0.0,0.02240325865580448,0.0,0.0,0.02240325865580448,0.01116391340423927,0.0,0.0,0.0,0.0,0.0,0.030625330014332052,1.0,0.03424605868597722,0.01116391340423927,0.023383872671041715,0.025797691785471828,0.029267556762465112,0.017424756732292372,0.013728596213321264,0.023006713434412008,0.0,0.0,0.0,0.03379346760202157,0.032586558044806514,0.0,0.03341630836539187,0.0,0.0,0.0,0.03213396696085087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01795277966357396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030172738930376405,0.01704759749566267,0.0,0.0,0.032963717281436225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02383646375499736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009051821679112922,0.0,0.0,0.0,0.0,0.0,0.0,0.014256619144602852,0.0,0.0,0.0,0.0,0.028814965678509465,0.0,0.0,0.0,0.0,0.032963717281436225,0.025043373312212416,0.0,0.0,0.0,0.0,0.0,0.032435694350154635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03266198989213246,0.0,0.0,0.0,0.016821301953684847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031907671418873046,0.02768348796862035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025269668854190238,0.0,0.0,0.0,0.0,0.015312665007166026,0.0,0.016896733801010786,0.017575620426944254,0.0,0.0,0.0,0.0,0.0,0.02534510070151618,0.0,0.0,0.0,0.0,0.0,0.0,0.03500037715923663,0.02760805612129441,0.0,0.0,0.0,0.0,0.0,0.0
18,0.03812676883643937,0.017087627489720723,0.01564585892027554,0.0,0.0,0.02226731457254232,0.0,0.0,0.02071874833128638,0.012174934586426015,0.0,0.0,0.0,0.0,0.0,0.03145191434826721,0.024243071501041276,1.0,0.01132055321193998,0.02402947615741977,0.02766059699898542,0.029315960912052116,0.018048806536017516,0.012121535750520638,0.023175094782933732,0.0,0.0,0.0,0.034976237518022105,0.03316067709723928,0.0,0.03508303518983286,0.0,0.0,0.0,0.03369466545629305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019971164628611097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03059753297378117,0.01634004378704544,0.0,0.0,0.03369466545629305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02280130293159609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00817002189352272,0.0,0.0,0.0,0.0,0.0,0.0,0.01425748918673573,0.0,0.0,0.0,0.0,0.02830138302984995,0.0,0.0,0.0,0.0,0.0347626421744006,0.02434986917285203,0.0,0.0,0.0,0.0,0.0,0.03294708175361777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03417525497944145,0.0,0.0,0.0,0.015432263576654028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03300048058952315,0.028461579537566083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02440326800875741,0.0,0.0,0.0,0.0,0.013509905484060447,0.0,0.01404389384311422,0.018849789074598174,0.0,0.0,0.0,0.0,0.0,0.02456346451647354,0.0,0.0,0.0,0.0,0.0,0.0,0.03631120841565654,0.026752816788594008,0.0,0.0,0.0,0.0,0.0,0.0
19,0.0332378223495702,0.02335243553008596,0.01848137535816619,0.0,0.0,0.025931232091690546,0.0,0.0,0.01991404011461318,0.013610315186246419,0.0,0.0,0.0,0.0,0.0,0.02822349570200573,0.021203438395415473,0.03037249283667622,1.0,0.027077363896848138,0.029369627507163324,0.02865329512893983,0.02349570200573066,0.007593123209169055,0.027077363896848138,0.0,0.0,0.0,0.03180515759312321,0.02851002865329513,0.0,0.0329512893982808,0.0,0.0,0.0,0.032808022922636106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02664756446991404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03180515759312321,0.012464183381088826,0.0,0.0,0.029512893982808024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02363896848137536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009598853868194842,0.0,0.0,0.0,0.0,0.0,0.0,0.02148997134670487,0.0,0.0,0.0,0.0,0.03037249283667622,0.0,0.0,0.0,0.0,0.032091690544412604,0.02349570200573066,0.0,0.0,0.0,0.0,0.0,0.03137535816618911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028796561604584527,0.0,0.0,0.0,0.012893982808022923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027507163323782235,0.03022922636103152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02836676217765043,0.0,0.0,0.0,0.0,0.006303724928366762,0.0,0.007879656160458453,0.022492836676217765,0.0,0.0,0.0,0.0,0.0,0.020916905444126076,0.0,0.0,0.0,0.0,0.0,0.0,0.03180515759312321,0.02664756446991404,0.0,0.0,0.0,0.0,0.0,0.0
20,0.035164993862372734,0.017113148963824102,0.016318867788287963,0.0,0.0,0.023972850025272583,0.0,0.0,0.021301176980287384,0.012636291428984042,0.0,0.0,0.0,0.0,0.0,0.03076034370712687,0.022384287674200302,0.03249332081738754,0.013647194743302766,1.0,0.02779984114376489,0.028666329698895227,0.02043468842515705,0.011047729077911763,0.025272582857968084,0.0,0.0,0.0,0.033287601992923674,0.03141021012347462,0.0,0.03357643151130046,0.0,0.0,0.0,0.033143187233735286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022239872915011914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03220449129901076,0.015091342335186657,0.0,0.0,0.03112138060509784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02411726478446097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008664885551303344,0.0,0.0,0.0,0.0,0.0,0.0,0.01610224564950538,0.0,0.0,0.0,0.0,0.02917178135605459,0.0,0.0,0.0,0.0,0.03335980937251787,0.024478301682431945,0.0,0.0,0.0,0.0,0.0,0.03191566178063398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031049173225503646,0.0,0.0,0.0,0.015019134955592461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03126579536428623,0.030327099429561702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026283486172286808,0.0,0.0,0.0,0.0,0.011986425012636292,0.0,0.012852913567766626,0.021012347461910608,0.0,0.0,0.0,0.0,0.0,0.022456495053794497,0.0,0.0,0.0,0.0,0.0,0.0,0.03379305365008304,0.0250559607191855,0.0,0.0,0.0,0.0,0.0,0.0
21,0.03650016323865491,0.01841332027424094,0.01691152464903689,0.0,0.0,0.023310479921645446,0.0,0.0,0.020502775057133528,0.011818478615736207,0.0,0.0,0.0,0.0,0.0,0.030166503428011752,0.022331047992164545,0.03382304929807378,0.013385569702905649,0.02513875285667646,1.0,0.0277505713352922,0.02128632060071825,0.010316682990532159,0.02435520731309174,0.0,0.0,0.0,0.034280117531831536,0.03160300359125041,0.0,0.03441070845576232,0.0,0.0,0.0,0.034214822069866146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022331047992164545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031145935357492653,0.015475024485798237,0.0,0.0,0.031929480901077376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023571661769507018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008749591903362716,0.0,0.0,0.0,0.0,0.0,0.0,0.015670910871694418,0.0,0.0,0.0,0.0,0.027489389487430623,0.0,0.0,0.0,0.0,0.03408423114593536,0.024224616389160954,0.0,0.0,0.0,0.0,0.0,0.032843617368592884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03290891283055827,0.0,0.0,0.0,0.013712047012732615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03179888997714659,0.02990532158015018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026640548481880508,0.0,0.0,0.0,0.0,0.0118837740777016,0.0,0.011230819458047665,0.02167809337251061,0.0,0.0,0.0,0.0,0.0,0.021547502448579822,0.0,0.0,0.0,0.0,0.0,0.0,0.03493307215148547,0.025726412014365003,0.0,0.0,0.0,0.0,0.0,0.0
22,0.03632982021078735,0.017606943583384996,0.014879107253564786,0.0,0.0,0.02337259764414135,0.0,0.0,0.021636701797892125,0.012585244885306882,0.0,0.0,0.0,0.0,0.0,0.030750154990700558,0.024054556726596406,0.03403595784252945,0.012399256044637322,0.024612523248605085,0.02634841909485431,1.0,0.01791692498450093,0.011841289522628643,0.023868567885926846,0.0,0.0,0.0,0.034097954122752634,0.032238065716057036,0.0,0.03440793552386857,0.0,0.0,0.0,0.032796032238065716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020148791072535647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03143211407315561,0.01661500309981401,0.0,0.0,0.03267203967761934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0236205827650341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008121512709237446,0.0,0.0,0.0,0.0,0.0,0.0,0.016367017978921265,0.0,0.0,0.0,0.0,0.028456292622442654,0.0,0.0,0.0,0.0,0.034097954122752634,0.023496590204587726,0.0,0.0,0.0,0.0,0.0,0.03236205827650341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03310601363918165,0.0,0.0,0.0,0.015809051456912585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03161810291382517,0.02889026658400496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02473651580905146,0.0,0.0,0.0,0.0,0.013081215127092375,0.0,0.01407315561066336,0.018536887786732795,0.0,0.0,0.0,0.0,0.0,0.025542467451952884,0.0,0.0,0.0,0.0,0.0,0.0,0.03440793552386857,0.027030378177309362,0.0,0.0,0.0,0.0,0.0,0.0
23,0.03424657534246575,0.02008515364679748,0.016660496112550906,0.0,0.0,0.024435394298407995,0.0,0.0,0.02101073676416142,0.013235838578304331,0.0,0.0,0.0,0.0,0.0,0.028322843391336543,0.021380970011106996,0.03128470936690115,0.015179563124768604,0.026194002221399483,0.03017400962606442,0.026749352091817846,1.0,0.011292114031840059,0.026471677156608663,0.0,0.0,0.0,0.03258052573121066,0.029340984820436875,0.0,0.033783783783783786,0.0,0.0,0.0,0.033135875601629027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026749352091817846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03137726767863754,0.014253980007404665,0.0,0.0,0.029340984820436875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023047019622362087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009718622732321363,0.0,0.0,0.0,0.0,0.0,0.0,0.016567937800814513,0.0,0.0,0.0,0.0,0.028322843391336543,0.0,0.0,0.0,0.0,0.03285820066641985,0.024898185857089968,0.0,0.0,0.0,0.0,0.0,0.03295075897815624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031007034431691966,0.0,0.0,0.0,0.013143280266567938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02850796001480933,0.029340984820436875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027952610144390967,0.0,0.0,0.0,0.0,0.011106997408367271,0.0,0.011847463902258423,0.022954461310625694,0.0,0.0,0.0,0.0,0.0,0.02027027027027027,0.0,0.0,0.0,0.0,0.0,0.0,0.03285820066641985,0.025360977415771938,0.0,0.0,0.0,0.0,0.0,0.0
24,0.034293349168646084,0.014697149643705464,0.01588479809976247,0.0,0.0,0.020783847980997625,0.0,0.0,0.023010688836104513,0.01083729216152019,0.0,0.0,0.0,0.0,0.0,0.030136579572446556,0.027019002375296912,0.03369952494061758,0.007868171021377672,0.02271377672209026,0.02345605700712589,0.028355106888361046,0.01811163895486936,1.0,0.022862232779097387,0.0,0.0,0.0,0.0332541567695962,0.03221496437054632,0.0,0.032660332541567694,0.0,0.0,0.0,0.031175771971496437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018260095011876483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027019002375296912,0.020041567695961996,0.0,0.0,0.03310570071258907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024346793349168647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01157957244655582,0.0,0.0,0.0,0.0,0.0,0.0,0.011134204275534442,0.0,0.0,0.0,0.0,0.025831353919239904,0.0,0.0,0.0,0.0,0.031621140142517816,0.024643705463182897,0.0,0.0,0.0,0.0,0.0,0.030878859857482184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03310570071258907,0.0,0.0,0.0,0.01915083135391924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032957244655581946,0.02672209026128266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025237529691211402,0.0,0.0,0.0,0.0,0.018557007125890736,0.0,0.017814726840855107,0.01766627078384798,0.0,0.0,0.0,0.0,0.0,0.02716745843230404,0.0,0.0,0.0,0.0,0.0,0.0,0.033847980997624705,0.026276722090261283,0.0,0.0,0.0,0.0,0.0,0.0
25,0.03508256880733945,0.01908256880733945,0.015119266055045872,0.0,0.0,0.026422018348623854,0.0,0.0,0.0221651376146789,0.012990825688073394,0.0,0.0,0.0,0.0,0.0,0.030018348623853212,0.02238532110091743,0.03185321100917431,0.013871559633027523,0.025688073394495414,0.027376146788990825,0.028256880733944955,0.020990825688073395,0.011302752293577982,1.0,0.0,0.0,0.0,0.03288073394495413,0.03163302752293578,0.0,0.0338348623853211,0.0,0.0,0.0,0.03295412844036697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023339449541284404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03155963302752294,0.014311926605504587,0.0,0.0,0.0301651376146789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024073394495412844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007706422018348624,0.0,0.0,0.0,0.0,0.0,0.0,0.017541284403669723,0.0,0.0,0.0,0.0,0.0283302752293578,0.0,0.0,0.0,0.0,0.03332110091743119,0.024,0.0,0.0,0.0,0.0,0.0,0.032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03148623853211009,0.0,0.0,0.0,0.014385321100917432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030311926605504587,0.03214678899082569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027889908256880733,0.0,0.0,0.0,0.0,0.01181651376146789,0.0,0.012330275229357798,0.0203302752293578,0.0,0.0,0.0,0.0,0.0,0.02128440366972477,0.0,0.0,0.0,0.0,0.0,0.0,0.03273394495412844,0.025027522935779818,0.0,0.0,0.0,0.0,0.0,0.0
26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
