0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135
30,0.003064095,0.008137432,0.010548523,0.005525417,0.009292747,0.004470565,0.008438819,0.006580269,0.012507535,0.009393209,0.007986739,0.001758087,0.010598754,0.005224031,0.005374724,0.009091822,0.008187663,0.011251758,0.009342978,0.010347599,0.003013864,0.00376733,0.011553144,0.007635122,0.005826803,0.010196906,0.008740205,0.009192285,0.004671489,0,0.005877034,0.008137432,0.011402451,0.005374724,0.003817561,0.007233273,0.008388588,0.007383966,0.009192285,0.006027728,0.010096444,0.006982118,0.006429576,0.004219409,0.012808921,0.00758489,0.004621258,0.010196906,0.009895519,0.004621258,0.007785815,0.008087201,0.012005224,0.006178421,0.008941129,0.005877034,0.010648985,0.006027728,0.005274262,0.011502913,0.004771951,0.008137432,0.006379345,0.004822182,0.004018485,0.010046213,0.009995982,0.009995982,0.008187663,0.009142053,0.00567611,0.006781193,0.005575648,0.006329114,0.004319871,0.011452682,0.005525417,0.005324493,0.010699216,0.004571027,0.009795057,0.00708258,0.009995982,0.006077959,0.006479807,0.005927265,0.008790436,0.010046213,0.003666868,0.006881656,0.010799679,0.005274262,0.009192285,0.00426964,0.00708258,0.007283504,0.008187663,0.007333735,0.006379345,0.005927265,0.003616637,0.005927265,0.010297368,0.007735584,0.005726341,0.006831425,0.005274262,0.01039783,0.009594133,0.010799679,0.005575648,0.004771951,0.0118043,0.004470565,0.002260398,0.009292747,0.007484428,0.012457304,0.006580269,0.007735584,0.005324493,0.003717099,0.008639743,0.001758087,0.010749447,0.009242516,0.012256379,0.00612819,0.006580269,0.005023106,0.010347599,0.005776572,0.011301989,0.00944344,0.002511553
31,0.002622951,0.010856102,0.012677596,0.006047359,0.008306011,0.005974499,0.004517304,0.004663024,0.013406193,0.008888889,0.012240437,0.002258652,0.005974499,0.003351548,0.006047359,0.008743169,0.006775956,0.013989071,0.004444444,0.007723133,0.002185792,0.004444444,0.012604736,0.003424408,0.005318761,0.011730419,0.011220401,0.011657559,0.008160291,0.00852459,0,0.006265938,0.008816029,0.003934426,0.00568306,0.005100182,0.004735883,0.006557377,0.00582878,0.008160291,0.005537341,0.004298725,0.012604736,0.00568306,0.011220401,0.006338798,0.003497268,0.010856102,0.009398907,0.005100182,0.005318761,0.004808743,0.009253188,0.006265938,0.011584699,0.00291439,0.010054645,0.005027322,0.00568306,0.011220401,0.004808743,0.005100182,0.003861566,0.006921676,0.006921676,0.008160291,0.006484517,0.008160291,0.012459016,0.012386157,0.003861566,0.004954463,0.009690346,0.009398907,0.004371585,0.011584699,0.004371585,0.006120219,0.009398907,0.007795993,0.00859745,0.005100182,0.013843352,0.009253188,0.008961749,0.005391621,0.009836066,0.00852459,0.004225865,0.006193078,0.013479053,0.004225865,0.003278689,0.005464481,0.011584699,0.006265938,0.009617486,0.006848816,0.00867031,0.008888889,0.003278689,0.007723133,0.011730419,0.013260474,0.003570128,0.00575592,0.003497268,0.006921676,0.006484517,0.00859745,0.00568306,0.00859745,0.011074681,0.005100182,0.003861566,0.011657559,0.01151184,0.010564663,0.009763206,0.008160291,0.006703097,0.005027322,0.010783242,0.001675774,0.007358834,0.007504554,0.011948998,0.006630237,0.009034608,0.00284153,0.009471767,0.006703097,0.010856102,0.008378871,0.002695811
32,0.002432104,0.009323064,0.011349818,0.005539792,0.008602441,0.003062649,0.008602441,0.006800883,0.012610908,0.009413142,0.008107013,0.001756519,0.010764311,0.005314597,0.005945143,0.007701662,0.009728415,0.011710129,0.010674233,0.010989506,0.003603117,0.004458857,0.010854389,0.008692519,0.006215376,0.009998649,0.008422285,0.00819709,0.003468,0.007296311,0.00387335,0,0.011439896,0.00517948,0.003062649,0.008692519,0.008917714,0.007071117,0.008377246,0.005945143,0.011620051,0.006620727,0.005269558,0.004188623,0.013466649,0.00603522,0.004098545,0.011079584,0.009052831,0.00477413,0.009998649,0.009548259,0.014007116,0.004909246,0.009773454,0.007476467,0.010223844,0.005900104,0.004593974,0.011575012,0.004278701,0.008917714,0.007971896,0.004548935,0.003648156,0.011800207,0.012655947,0.009187948,0.007881818,0.008512363,0.006125298,0.006936,0.004593974,0.005584831,0.003738234,0.012520831,0.005449714,0.00477413,0.010403999,0.002837454,0.011034545,0.006350493,0.010178805,0.00432374,0.005269558,0.005044363,0.009187948,0.012205558,0.002972571,0.006305454,0.011439896,0.004999324,0.011529973,0.003287844,0.006215376,0.007971896,0.006350493,0.007296311,0.005674909,0.004819169,0.004458857,0.004368779,0.010133766,0.006620727,0.008872675,0.006620727,0.006981039,0.01080935,0.010268883,0.011845246,0.005314597,0.003603117,0.012385714,0.004729091,0.002071792,0.00864748,0.00603522,0.013781921,0.006755844,0.007746701,0.005314597,0.003197766,0.006575688,0.001531325,0.01211548,0.008962753,0.013241454,0.003468,0.005269558,0.005494753,0.008422285,0.00603522,0.012881142,0.010494077,0.00171148
33,0.002167377,0.009019087,0.010976718,0.005068867,0.009473537,0.003670559,0.007935398,0.005802978,0.013144096,0.008984129,0.00912396,0.001538139,0.010697057,0.00471929,0.005243655,0.008459764,0.008250017,0.011850661,0.010312522,0.011151507,0.002936447,0.003985178,0.012025449,0.008634552,0.006012725,0.010277564,0.009158918,0.009019087,0.004439628,0.007935398,0.004229882,0.008879256,0,0.005278613,0.003355939,0.00699154,0.009438579,0.007585821,0.009543452,0.006327344,0.010312522,0.006327344,0.006956583,0.003810389,0.013738377,0.00517374,0.003810389,0.011116549,0.010312522,0.004229882,0.00790044,0.008180102,0.013248969,0.005103824,0.009193875,0.006257429,0.009648326,0.006047682,0.005138782,0.012584772,0.004649374,0.009158918,0.006641963,0.005418444,0.004299797,0.010662099,0.011466126,0.009368664,0.008354891,0.00912396,0.004963994,0.006781794,0.005523317,0.005733063,0.004125009,0.011955534,0.005733063,0.005488359,0.010557226,0.003915263,0.01003286,0.006572048,0.010277564,0.005907851,0.006572048,0.004998951,0.008809341,0.01125638,0.002656785,0.006502132,0.011326295,0.004929036,0.010172691,0.003740474,0.007550863,0.007166329,0.007515906,0.007585821,0.006607006,0.005488359,0.003460812,0.005138782,0.010417395,0.006851709,0.005802978,0.006641963,0.00517374,0.011501084,0.010382437,0.011640914,0.005837936,0.00471929,0.012270153,0.004439628,0.002027547,0.008949172,0.007271202,0.013248969,0.007550863,0.00699154,0.005453401,0.003320982,0.008145144,0.001538139,0.011885618,0.009683283,0.014052996,0.004159966,0.006187513,0.004894078,0.009403622,0.005033909,0.012235195,0.009613368,0.001747885
34,0.004509137,0.007673444,0.010125781,0.005458429,0.010442212,0.002926984,0.009255597,0.008622736,0.013052765,0.01083775,0.007673444,0.001898584,0.013448303,0.006486829,0.004983783,0.009176489,0.009018274,0.010916858,0.009888458,0.011075073,0.003638953,0.004271814,0.011391504,0.00846452,0.006249506,0.010125781,0.008701843,0.008543628,0.003559845,0.00846452,0.004271814,0.009097382,0.011945257,0,0.003559845,0.007198798,0.008227197,0.00846452,0.009809351,0.006012183,0.013052765,0.007515228,0.004667352,0.005300214,0.012024365,0.005537537,0.004588245,0.009730243,0.009809351,0.005458429,0.008543628,0.00846452,0.012657226,0.005695752,0.008068982,0.00577486,0.008780951,0.006249506,0.004430029,0.010204889,0.004667352,0.008227197,0.007436121,0.004667352,0.00340163,0.011391504,0.010363104,0.010600427,0.006961475,0.007040582,0.006407721,0.007198798,0.004034491,0.006170398,0.004904675,0.011707934,0.005695752,0.004825568,0.010204889,0.003955383,0.010204889,0.009255597,0.008780951,0.00474646,0.005933075,0.005616644,0.008860059,0.010758643,0.004904675,0.006328613,0.009572028,0.005695752,0.01052132,0.004588245,0.005933075,0.006961475,0.007673444,0.007357013,0.006407721,0.004271814,0.004825568,0.004667352,0.00949292,0.00609129,0.006249506,0.007277905,0.006724152,0.010758643,0.009572028,0.009967566,0.005379321,0.00340163,0.011391504,0.003876276,0.002452338,0.008068982,0.00577486,0.012736334,0.006249506,0.007198798,0.005221106,0.003322522,0.007198798,0.001898584,0.010442212,0.008622736,0.012340796,0.005141998,0.00577486,0.006803259,0.009334705,0.006012183,0.010995966,0.010679535,0.003797168
35,0.004815745,0.010364322,0.012353434,0.007014238,0.007642379,0.005862647,0.006281407,0.005025126,0.011934673,0.008375209,0.011201843,0.002721943,0.006700168,0.003350084,0.005025126,0.010992462,0.006700168,0.012876884,0.006386097,0.00900335,0.002407873,0.003978224,0.011515913,0.004711055,0.004711055,0.010364322,0.010364322,0.010364322,0.00910804,0.007956449,0.008165829,0.007118928,0.010050251,0.004711055,0,0.005443886,0.006490787,0.006386097,0.006490787,0.010469012,0.005653266,0.005967337,0.010364322,0.004815745,0.010678392,0.005234506,0.006176717,0.010469012,0.00900335,0.004082915,0.005862647,0.006386097,0.009840871,0.006700168,0.010783082,0.003664154,0.00910804,0.004920436,0.006072027,0.011620603,0.004187605,0.006281407,0.003873534,0.007223618,0.007537688,0.008165829,0.007642379,0.009422111,0.010783082,0.011201843,0.003978224,0.004711055,0.00879397,0.008375209,0.005443886,0.009736181,0.005025126,0.006281407,0.010050251,0.006386097,0.00900335,0.005339196,0.011201843,0.00858459,0.007642379,0.005967337,0.00921273,0.00931742,0.003350084,0.006700168,0.011411223,0.005548576,0.004187605,0.004920436,0.012144054,0.005234506,0.008479899,0.007956449,0.007747069,0.007851759,0.002931323,0.00868928,0.010259631,0.00931742,0.004187605,0.006386097,0.003350084,0.007223618,0.006490787,0.009422111,0.006072027,0.006909548,0.010050251,0.005129816,0.003350084,0.010050251,0.00889866,0.011306533,0.009945561,0.006804858,0.007851759,0.005339196,0.010992462,0.001989112,0.007851759,0.00858459,0.011829983,0.006386097,0.007328308,0.002617253,0.009945561,0.005862647,0.012144054,0.010992462,0.003768844
36,0.002612894,0.008861119,0.010508378,0.005623402,0.009031525,0.002556092,0.008804317,0.006475433,0.012894064,0.008577109,0.007668276,0.001420051,0.010849191,0.006191423,0.006077819,0.008122692,0.009145129,0.012042034,0.011701221,0.012269242,0.003464925,0.004657768,0.010337972,0.008520307,0.005737007,0.009031525,0.00806589,0.007838682,0.003635331,0.008179494,0.003976143,0.010962795,0.011360409,0.005168986,0.002953706,0,0.009315535,0.007554672,0.009429139,0.005339392,0.012382846,0.005907413,0.004373757,0.003635331,0.013234876,0.006305027,0.004203351,0.010394774,0.00971315,0.005452996,0.009088327,0.009088327,0.013234876,0.00471457,0.009372337,0.00749787,0.009769952,0.007043454,0.00471457,0.011019597,0.00499858,0.009315535,0.008349901,0.004203351,0.003635331,0.012837262,0.01278046,0.008633911,0.007157058,0.008293099,0.006929849,0.007100256,0.003805737,0.004657768,0.004316955,0.012723658,0.006418631,0.004941778,0.009656348,0.00249929,0.011644419,0.006645839,0.009542744,0.00443056,0.00528259,0.004884976,0.008633911,0.011019597,0.002612894,0.006134621,0.011019597,0.005452996,0.012553252,0.003010508,0.00499858,0.008293099,0.006702641,0.007668276,0.005737007,0.004941778,0.004600966,0.003805737,0.010508378,0.006248225,0.008406703,0.006418631,0.007668276,0.011019597,0.010792389,0.010962795,0.005452996,0.002953706,0.011417211,0.004373757,0.002101676,0.009485941,0.005680204,0.014427719,0.006645839,0.007611474,0.006248225,0.003464925,0.006021017,0.001533655,0.013178074,0.009258733,0.013178074,0.003635331,0.004771372,0.006248225,0.008009088,0.006305027,0.012894064,0.01056518,0.001533655
37,0.002312651,0.009004576,0.010234709,0.00516656,0.009742656,0.002804704,0.008414112,0.006003051,0.012301333,0.009102987,0.0073808,0.001230133,0.011710869,0.005757024,0.006052256,0.007872853,0.008807755,0.011218816,0.011563253,0.011268021,0.003345963,0.004182453,0.010923584,0.010234709,0.006544309,0.009004576,0.008561728,0.008020469,0.003296757,0.008217291,0.003198347,0.009742656,0.01328544,0.005117355,0.003050731,0.008069675,0,0.008020469,0.010480736,0.00590464,0.011858485,0.006495104,0.004723712,0.003149141,0.014072725,0.005560203,0.003838016,0.010825173,0.010234709,0.003838016,0.009644245,0.009004576,0.013875904,0.005117355,0.008561728,0.007626827,0.010037888,0.006150667,0.005609408,0.012793387,0.004871328,0.010677557,0.007823648,0.004280864,0.003099936,0.010874379,0.013236235,0.010087093,0.007233184,0.008315701,0.005953845,0.007971264,0.004034837,0.004723712,0.004182453,0.012153717,0.006347488,0.005461792,0.010480736,0.002558677,0.010283915,0.006347488,0.008709344,0.004280864,0.005806229,0.005018944,0.009004576,0.011563253,0.002263445,0.005855435,0.010579147,0.005117355,0.012153717,0.002706293,0.005461792,0.007676032,0.006495104,0.007971264,0.005609408,0.004772917,0.004034837,0.004330069,0.010037888,0.005707819,0.006691925,0.005707819,0.006593515,0.011415637,0.010972789,0.012399744,0.005560203,0.002804704,0.012252128,0.005363381,0.001574571,0.008660139,0.00516656,0.013629877,0.007085568,0.007626827,0.005461792,0.003198347,0.006987157,0.001820597,0.01328544,0.010579147,0.014072725,0.003395168,0.005560203,0.005609408,0.010136299,0.004969739,0.012891797,0.010628352,0.001574571
38,0.002133861,0.009055897,0.011137712,0.004892266,0.009680441,0.004215676,0.008223171,0.005048402,0.013375664,0.01014885,0.009524305,0.00202977,0.01014885,0.00541272,0.005308629,0.008639534,0.008639534,0.01285521,0.008431352,0.010721349,0.003122723,0.004267721,0.011658166,0.006245446,0.005829083,0.010096804,0.009368169,0.008379307,0.004215676,0.007650671,0.004684085,0.008171125,0.011293848,0.005568856,0.003174768,0.006922036,0.008483398,0,0.009264078,0.006557718,0.009888623,0.006557718,0.007858853,0.004371812,0.012022484,0.005933174,0.003955449,0.011762257,0.01014885,0.004632039,0.008275216,0.007806808,0.011137712,0.005204538,0.008899761,0.005620901,0.009368169,0.006609764,0.005881128,0.011554075,0.005881128,0.007598626,0.006349537,0.005933174,0.00473613,0.010252941,0.010773394,0.009732487,0.008899761,0.008639534,0.005204538,0.007494535,0.005881128,0.006713854,0.00405954,0.012126574,0.006557718,0.005152493,0.009420214,0.003903404,0.009836577,0.005985219,0.010721349,0.005516811,0.006661809,0.005152493,0.009420214,0.011397939,0.00270636,0.005777038,0.010773394,0.004840221,0.008899761,0.003851358,0.007754762,0.007546581,0.008275216,0.006557718,0.00744249,0.00608931,0.002966587,0.004996357,0.010409077,0.007650671,0.004944311,0.006037264,0.004475903,0.009576351,0.009576351,0.010304986,0.006557718,0.005100448,0.011658166,0.004475903,0.002862496,0.010044759,0.007702717,0.013427709,0.008275216,0.007702717,0.00608931,0.004423858,0.008535443,0.00135318,0.011918393,0.008327261,0.012438847,0.004527948,0.006557718,0.00473613,0.009680441,0.006037264,0.012282711,0.010252941,0.001509316
39,0.002917153,0.0086617,0.00987344,0.005026479,0.010591509,0.003814738,0.008751459,0.006283098,0.012072525,0.008482183,0.008078269,0.001391258,0.01175837,0.004802082,0.005295754,0.008886096,0.008302666,0.011309577,0.011040302,0.011354457,0.003500583,0.003186429,0.012162283,0.008975855,0.006462616,0.009110493,0.008437304,0.008975855,0.003186429,0.008212907,0.003590342,0.008347545,0.012252042,0.00556503,0.002782515,0.00744996,0.009559286,0.007988511,0,0.006283098,0.010995422,0.007001167,0.005699668,0.00493672,0.012745714,0.005654789,0.004218652,0.010097837,0.010008078,0.005924064,0.008392424,0.009065613,0.012431559,0.007270443,0.008796338,0.007046046,0.010187595,0.005161117,0.00430841,0.011893008,0.005520151,0.009155372,0.006642133,0.004443048,0.003635221,0.01054663,0.011174939,0.010636388,0.006866529,0.008616821,0.005026479,0.006642133,0.003994255,0.005654789,0.004532807,0.01175837,0.005879185,0.005385513,0.010097837,0.003141549,0.009649044,0.008437304,0.009200251,0.004577686,0.005609909,0.005744547,0.009379768,0.011085181,0.003006911,0.006731891,0.01054663,0.005879185,0.010681267,0.00430841,0.006687012,0.006956288,0.008347545,0.007988511,0.005789426,0.004577686,0.003769859,0.005385513,0.010097837,0.005654789,0.005879185,0.007270443,0.005654789,0.011354457,0.009424648,0.011489094,0.005250875,0.003680101,0.013149628,0.003994255,0.002288843,0.009738803,0.006013823,0.013194507,0.007225563,0.008571941,0.005295754,0.003231308,0.008616821,0.001705412,0.011399336,0.009783682,0.013688179,0.004398169,0.006687012,0.005699668,0.011219819,0.004891841,0.011578853,0.009469527,0.002154205
40,0.002184661,0.009830976,0.012763022,0.005174198,0.00896861,0.004944234,0.006898931,0.005461653,0.01213062,0.008623663,0.0116132,0.002242152,0.007703806,0.00367943,0.00477176,0.011268253,0.007531333,0.013165459,0.007128895,0.009083592,0.002069679,0.004196849,0.012418075,0.005864091,0.005519145,0.011153271,0.010463378,0.010003449,0.005634127,0.006898931,0.006439002,0.007588824,0.010405887,0.004369323,0.005749109,0.005404162,0.006898931,0.007243877,0.008048752,0,0.006956422,0.006439002,0.009773485,0.004024376,0.011440727,0.005059216,0.004254341,0.01109578,0.009083592,0.004024376,0.007186386,0.00741635,0.010175923,0.005921582,0.010923307,0.004426814,0.009371047,0.004886743,0.005634127,0.012015638,0.003506956,0.00741635,0.005749109,0.006668966,0.005921582,0.008911119,0.00896861,0.009773485,0.010003449,0.011383236,0.004139358,0.005059216,0.007186386,0.007358859,0.0058066,0.010693343,0.005749109,0.005691618,0.010750834,0.005979073,0.008853628,0.006266529,0.011555709,0.00684144,0.006726457,0.005404162,0.009371047,0.009888467,0.002989537,0.00741635,0.012015638,0.005231689,0.006094055,0.004024376,0.010520869,0.006381511,0.008393699,0.007703806,0.007703806,0.007071404,0.002932046,0.007013913,0.010693343,0.008623663,0.004656778,0.006956422,0.003794412,0.008336208,0.007301368,0.010060941,0.005576636,0.006094055,0.011268253,0.004944234,0.003334483,0.010348396,0.008853628,0.012418075,0.009371047,0.006956422,0.00741635,0.004311832,0.010118432,0.001322295,0.008681154,0.009256065,0.012360584,0.005174198,0.007703806,0.003621939,0.010635851,0.004829251,0.013165459,0.01109578,0.001954697
41,0.003232501,0.008500279,0.010775002,0.005068242,0.009378242,0.001755926,0.009298428,0.007023705,0.013249262,0.008699816,0.006704446,0.001476574,0.013249262,0.005826483,0.005746668,0.008141113,0.010974539,0.012491021,0.011692873,0.012570836,0.004270093,0.004110464,0.010575465,0.009897039,0.006185649,0.009178705,0.007303057,0.007303057,0.002274723,0.00802139,0.003032964,0.010296113,0.011772687,0.006584723,0.002155,0.008699816,0.009617687,0.007582409,0.009777317,0.004828797,0,0.007742038,0.003232501,0.004509538,0.014246947,0.005626945,0.004349908,0.010775002,0.00957778,0.00478889,0.009098891,0.010375928,0.014805651,0.004988427,0.008260835,0.007981483,0.009657594,0.005626945,0.004030649,0.011014446,0.004669168,0.009777317,0.009298428,0.003591667,0.002354537,0.01404741,0.013488706,0.009777317,0.006265464,0.006465001,0.007821853,0.007662224,0.002593982,0.004310001,0.003511853,0.012491021,0.005427408,0.004150371,0.010176391,0.002354537,0.012930002,0.008260835,0.009098891,0.003791204,0.004828797,0.004868705,0.008420465,0.011533243,0.003871019,0.00570676,0.009976854,0.005507223,0.014366669,0.003831112,0.004190279,0.008141113,0.00602602,0.006784261,0.004669168,0.003671482,0.005387501,0.003511853,0.009497965,0.005507223,0.007263149,0.005746668,0.007422779,0.011692873,0.012371299,0.012131854,0.005187964,0.002234815,0.01265065,0.004110464,0.002075186,0.007502594,0.004310001,0.016242318,0.006225557,0.007622316,0.005028334,0.002554075,0.00602602,0.001716019,0.014685929,0.009378242,0.013568521,0.00339213,0.004549445,0.006744353,0.008300742,0.005666853,0.014925373,0.011652965,0.002394445
42,0.003464567,0.008314961,0.010519685,0.004535433,0.008629921,0.003464567,0.008944882,0.006614173,0.01215748,0.008566929,0.007559055,0.003023622,0.011464567,0.003968504,0.004094488,0.009574803,0.010393701,0.011401575,0.010015748,0.011464567,0.003779528,0.002897638,0.011527559,0.008692913,0.005417323,0.009133858,0.008755906,0.008440945,0.003590551,0.008755906,0.003716535,0.009259843,0.011401575,0.005984252,0.003590551,0.006551181,0.008314961,0.007937008,0.009826772,0.007055118,0.012220472,0,0.005795276,0.004535433,0.012661417,0.006488189,0.006740157,0.010267717,0.00919685,0.004409449,0.008692913,0.010330709,0.012724409,0.006425197,0.008755906,0.00711811,0.010204724,0.005291339,0.00415748,0.011401575,0.004472441,0.009511811,0.007685039,0.004850394,0.003968504,0.010393701,0.010393701,0.011464567,0.006614173,0.00919685,0.006614173,0.006173228,0.004220472,0.005984252,0.004724409,0.011149606,0.00592126,0.004409449,0.010204724,0.003212598,0.010267717,0.008251969,0.009322835,0.004976378,0.005165354,0.006362205,0.008125984,0.00976378,0.003527559,0.006740157,0.010897638,0.006992126,0.010267717,0.004094488,0.007622047,0.006740157,0.007748031,0.006929134,0.005102362,0.004598425,0.00384252,0.005417323,0.008629921,0.006425197,0.006047244,0.007055118,0.005417323,0.010456693,0.010393701,0.011527559,0.006173228,0.003716535,0.012535433,0.004031496,0.003275591,0.007181102,0.006110236,0.013732283,0.00711811,0.006929134,0.005165354,0.00296063,0.010834646,0.001385827,0.011086614,0.009448819,0.013228346,0.004724409,0.004976378,0.005165354,0.009889764,0.005165354,0.012409449,0.009700787,0.00296063
43,0.001486486,0.012117117,0.015045045,0.005225225,0.008513514,0.006711712,0.003603604,0.003648649,0.014684685,0.008918919,0.01536036,0.001756757,0.005315315,0.002342342,0.004954955,0.008018018,0.005990991,0.016396396,0.003693694,0.007117117,0.001486486,0.003828829,0.013963964,0.002072072,0.005630631,0.013603604,0.013738739,0.013783784,0.007297297,0.005765766,0.007792793,0.00527027,0.008963964,0.002657658,0.004459459,0.003468468,0.004324324,0.006801802,0.005720721,0.007657658,0.003648649,0.004144144,0,0.006396396,0.00963964,0.005675676,0.002882883,0.013288288,0.008378378,0.00509009,0.004774775,0.004009009,0.008153153,0.007297297,0.012567568,0.001621622,0.00990991,0.004504505,0.005900901,0.011441441,0.00490991,0.004189189,0.002342342,0.008918919,0.007972973,0.006171171,0.005900901,0.01,0.013918919,0.014369369,0.002522523,0.004054054,0.009864865,0.010225225,0.003783784,0.011531532,0.004279279,0.006756757,0.009144144,0.007567568,0.006531532,0.004279279,0.015315315,0.010225225,0.009414414,0.004234234,0.010540541,0.009414414,0.004009009,0.006576577,0.015045045,0.003288288,0.001531532,0.006171171,0.015495495,0.006036036,0.010675676,0.007927928,0.009774775,0.009054054,0.002117117,0.009279279,0.013198198,0.011216216,0.002297297,0.007522523,0.001981982,0.00527027,0.005585586,0.007387387,0.005225225,0.00981982,0.011216216,0.004459459,0.003783784,0.013468468,0.013108108,0.011531532,0.011801802,0.008963964,0.005810811,0.005540541,0.013918919,0.001216216,0.006396396,0.007297297,0.013018018,0.005810811,0.010855856,0.001846847,0.011081081,0.005675676,0.010225225,0.007297297,0.002297297
44,0.003400016,0.010200047,0.011386099,0.004427928,0.009172136,0.005376769,0.00561398,0.00600933,0.013283783,0.008855855,0.010832609,0.002134894,0.008381434,0.003479086,0.005218629,0.007353523,0.007274452,0.013916344,0.006167471,0.008065154,0.00569305,0.003558156,0.012888432,0.004586068,0.00600933,0.01162331,0.010516328,0.01146517,0.00569305,0.006641891,0.006167471,0.007353523,0.008618645,0.005297699,0.003637226,0.005060489,0.005060489,0.006641891,0.008697715,0.005534909,0.008934925,0.00569305,0.011227959,0,0.010753538,0.006879102,0.004032577,0.011069819,0.008539575,0.007827943,0.006325611,0.006641891,0.009567486,0.009093066,0.009883767,0.003795366,0.010595398,0.004823278,0.004586068,0.009409346,0.006167471,0.00561398,0.004111647,0.005297699,0.005376769,0.008934925,0.007195382,0.010120977,0.010595398,0.009962837,0.004427928,0.005297699,0.007037242,0.009330276,0.002609314,0.012255871,0.003953507,0.004902348,0.009251206,0.0060884,0.008460504,0.007748873,0.012018661,0.008381434,0.008460504,0.004111647,0.009725627,0.009725627,0.006404681,0.006483751,0.012651222,0.003874437,0.005218629,0.007274452,0.010595398,0.007669803,0.009251206,0.006879102,0.007748873,0.006562821,0.004269787,0.007353523,0.01162331,0.008776785,0.004032577,0.008065154,0.004586068,0.007511663,0.007748873,0.008539575,0.005139559,0.007748873,0.012414011,0.002767455,0.003400016,0.01193959,0.009962837,0.010832609,0.008381434,0.010120977,0.004586068,0.004111647,0.011307029,0.001818613,0.008065154,0.007274452,0.011386099,0.00600933,0.010200047,0.003874437,0.010041907,0.0060884,0.010279118,0.007274452,0.003716296
45,0.002247814,0.009145215,0.011331445,0.005080675,0.008837295,0.003325533,0.007913536,0.005604138,0.013240547,0.008929671,0.008652543,0.00157039,0.010715605,0.004588003,0.005203843,0.008005912,0.008806503,0.012285996,0.010130558,0.011239069,0.003017613,0.004002956,0.011824116,0.00797512,0.005480971,0.010438478,0.008960463,0.009237591,0.004464836,0.007851952,0.004741963,0.009206799,0.012101244,0.004680379,0.003140781,0.007174529,0.008806503,0.007112945,0.008744919,0.006127602,0.010992733,0.006189186,0.006589481,0.004187708,0,0.006066018,0.00375662,0.011454613,0.010068974,0.004464836,0.007882744,0.00828304,0.014041138,0.005142259,0.009360759,0.00625077,0.00985343,0.005419387,0.004926715,0.012224412,0.004033748,0.008744919,0.006897401,0.005265427,0.004280084,0.011639364,0.011485405,0.009545511,0.009237591,0.008837295,0.005357803,0.006651065,0.005388595,0.006035226,0.003818204,0.012224412,0.005203843,0.005080675,0.010592437,0.004033748,0.010592437,0.006281562,0.010561646,0.005727306,0.006066018,0.005019091,0.009052839,0.011239069,0.002863653,0.006189186,0.011485405,0.005049883,0.010807981,0.004002956,0.007297697,0.007020569,0.007482449,0.006928193,0.006158394,0.005819682,0.00375662,0.004988299,0.010561646,0.007451657,0.006219978,0.00625077,0.005573346,0.011208277,0.01046927,0.011916492,0.005511763,0.004772755,0.012285996,0.004033748,0.002432566,0.009206799,0.007297697,0.013579259,0.007636408,0.007236113,0.005388595,0.003387117,0.008252248,0.001508807,0.012070452,0.008929671,0.014133514,0.004249292,0.006035226,0.005080675,0.009422343,0.005388595,0.012963419,0.010068974,0.001631974
