37,33,5
37,24,5
38,17,3
38,71,3
38,22,3
38,47,3
38,48,3
39,76,3
39,103,5
39,79,5
39,19,3
39,17,5
40,79,4
40,68,4
40,5,4
40,36,4
40,8,4
41,30,5
41,4,4
41,114,5
41,43,5
41,71,5
42,68,5
42,5,4
42,9,5
42,125,5
42,48,5
43,68,4
43,5,4
43,35,4
43,114,3
43,77,4
44,76,3
44,103,3
44,68,3
44,79,3
44,17,3
45,68,5
45,5,5
45,17,5
45,46,3
45,58,5
46,79,4
46,19,5
46,62,4
46,33,3
46,24,4
47,103,3
47,36,3
47,27,4
47,40,3
47,56,3
48,4,3
48,24,4
48,133,5
48,113,4
48,41,4
49,30,3
49,70,3
49,97,4
49,40,3
49,132,3
50,103,3
50,62,5
50,114,5
50,60,5
50,51,3
51,68,3
51,4,5
51,61,3
51,2,3
51,42,3
52,76,3
52,19,3
52,33,3
52,127,3
52,133,3
53,61,4
53,42,4
53,50,3
53,12,5
54,61,3
54,134,3
55,76,3
55,17,4
55,36,5
55,35,5
55,51,5
56,68,3
56,30,3
56,36,3
56,8,3
56,4,4
57,79,3
57,17,3
57,60,3
57,51,3
57,132,3
58,79,3
58,5,3
58,114,5
58,70,3
58,113,5
59,5,5
59,36,5
59,4,5
59,27,5
59,70,5
60,103,3
60,36,5
60,97,5
60,40,5
60,58,4
61,36,3
61,71,4
61,26,3
61,105,3
61,14,4
62,76,5
62,103,4
62,5,4
62,19,4
62,17,5
63,76,3
63,103,5
63,79,5
63,19,4
63,17,3
64,79,5
64,5,5
64,17,5
64,4,5
64,35,5
65,76,3
65,103,3
65,68,3
65,17,3
65,36,3
66,103,3
66,36,3
66,70,4
66,61,3
66,65,5
67,76,4
67,103,4
67,36,3
67,8,3
67,114,5
68,114,3
68,58,4
68,46,3
68,65,4
68,89,4
69,17,4
69,60,4
69,101,4
69,118,4
69,2,4
70,79,3
70,68,3
70,5,4
70,30,5
70,24,5
71,79,4
71,17,4
71,35,4
71,27,4
71,51,4
72,30,4
72,73,5
72,89,5
72,96,5
72,91,3
73,17,5
73,30,3
73,46,3
73,133,3
73,131,5
74,5,5
74,114,5
74,60,5
74,27,5
74,51,5
75,5,4
75,17,4
75,132,4
75,57,3
75,52,3
76,46,3
76,61,4
76,66,4
76,77,4
76,38,3
77,27,4
77,51,3
77,87,4
77,96,4
77,21,5
78,5,5
78,17,5
78,30,5
78,4,5
78,51,5
79,68,5
79,36,3
79,51,3
79,97,5
79,46,4
80,79,5
80,36,5
80,8,5
80,35,5
80,62,5
81,79,4
81,30,4
81,8,3
81,4,3
81,114,3
82,79,3
82,8,3
82,27,5
82,51,4
82,58,4
83,103,4
83,68,4
83,19,4
83,5,4
83,97,4
84,79,3
84,17,4
84,4,5
84,60,4
84,24,5
85,46,3
85,131,4
85,16,4
85,77,3
85,42,3
86,8,4
86,114,4
86,51,3
86,40,5
86,132,3
87,19,4
87,17,5
87,27,5
87,70,3
87,132,5
88,17,4
88,36,4
88,93,4
88,132,3
88,66,4
89,30,4
89,36,3
89,4,4
89,35,4
89,27,4
90,60,5
90,97,5
90,58,5
90,2,3
90,22,4
91,114,3
91,70,5
91,132,3
91,61,4
91,65,4
92,79,4
92,5,4
92,41,4
92,57,3
92,56,3
93,73,5
93,82,4
93,6,5
93,1,4
94,5,4
94,17,4
94,114,4
94,70,4
94,97,4
95,17,5
95,4,5
95,114,4
95,58,4
95,61,5
96,103,4
96,79,4
96,17,3
96,4,3
96,60,4
97,5,4
97,58,5
97,122,5
97,88,5
97,2,4
98,103,5
98,68,3
98,5,5
98,36,5
98,97,5
99,30,3
99,58,3
99,131,3
99,87,3
99,42,3
100,4,4
100,87,4
100,119,4
100,98,4
100,130,3
101,76,3
101,97,4
101,40,4
101,87,5
101,23,5
102,46,5
102,9,5
102,81,5
102,2,5
102,18,3
103,68,5
103,58,5
103,46,5
103,81,3
103,22,5
104,30,3
104,40,4
104,132,3
104,66,3
104,109,4
105,103,5
105,5,4
105,17,4
105,114,5
105,113,3
106,76,3
106,79,5
106,68,5
106,36,3
106,33,5
107,79,4
107,26,4
107,126,4
107,54,4
107,91,3
108,19,5
108,17,5
108,33,5
108,46,3
108,132,5
109,76,5
109,79,3
109,19,5
109,5,3
109,17,5
110,17,5
110,36,5
110,97,5
110,40,3
110,132,3
111,132,3
111,11,3
111,130,3
112,76,3
112,30,3
112,114,4
112,70,3
112,51,3
113,103,3
113,68,5
113,30,5
113,36,3
113,33,5
115,46,4
115,132,3
115,89,5
115,124,5
115,66,5
116,68,5
116,5,5
116,17,5
116,30,4
116,36,4
117,103,4
117,4,4
117,35,4
117,46,4
117,132,3
118,60,5
118,113,5
118,108,4
118,16,5
118,47,5
119,5,3
119,9,5
119,125,5
119,48,3
119,99,4
120,76,3
120,27,3
120,70,3
120,51,3
120,61,3
121,36,3
121,62,4
121,60,4
121,70,4
121,27,4
122,76,4
122,103,4
122,79,5
122,8,5
122,35,4
123,5,3
123,4,5
123,51,3
123,65,4
123,57,3
124,76,5
124,103,5
124,79,5
124,5,5
124,8,5
125,79,5
125,19,5
125,17,5
125,8,5
125,24,4
126,76,3
126,103,5
126,5,5
126,36,5
126,46,4
127,5,3
127,108,3
127,16,3
127,11,4
127,10,3
128,41,4
128,48,5
129,33,4
129,27,4
129,97,5
129,51,4
129,40,5
130,76,4
130,17,3
130,8,3
130,114,4
130,58,3
131,73,3
131,23,4
131,38,5
131,86,3
131,6,3
132,79,4
132,36,3
132,8,4
132,97,4
132,61,3
133,8,4
133,106,5
133,105,5
133,13,4
133,134,4
134,103,5
134,68,3
134,19,3
134,17,5
134,36,3
135,103,3
135,36,3
135,35,3
135,27,3
135,51,4
137,46,3
137,41,4
138,103,3
138,79,3
138,68,3
138,5,3
138,17,3
139,76,3
139,103,4
139,5,4
139,17,4
139,30,4
141,65,5
141,77,5
141,88,5
141,47,5
141,67,3
142,103,4
142,79,3
142,19,3
142,36,3
142,8,3
143,46,5
143,73,5
143,23,4
143,38,4
143,86,3
144,103,3
144,4,5
144,58,3
144,66,5
144,43,5
145,79,4
145,19,4
145,17,4
145,62,4
145,114,4
146,51,3
146,40,4
146,2,5
146,14,3
146,32,4
147,103,5
147,8,5
147,62,5
147,114,5
147,70,5
148,5,4
148,17,5
148,40,3
148,46,3
148,133,3
149,103,3
149,79,3
149,30,5
149,36,3
149,24,3
150,5,4
150,17,5
150,40,4
150,46,3
150,87,4
151,24,4
151,127,4
151,26,4
151,14,4
151,3,4
152,132,3
152,77,4
152,88,4
152,87,4
152,126,3
153,79,4
153,17,4
153,40,3
153,108,4
153,109,5
154,68,3
154,30,3
154,62,5
154,131,3
154,126,3
155,17,5
155,36,5
155,66,5
155,109,5
155,9,3
156,103,4
156,17,5
156,8,3
156,4,4
156,51,3
157,30,4
157,46,3
157,57,3
157,16,3
157,52,4
158,76,4
158,30,4
158,36,3
158,35,5
158,60,4
159,33,4
159,93,4
159,127,4
159,108,4
159,9,3
160,76,5
160,68,3
160,4,5
160,62,5
160,60,5
161,76,3
161,79,5
161,5,4
161,19,4
161,36,3
162,36,3
162,35,4
162,62,4
162,33,4
162,70,3
163,103,3
163,5,3
163,4,4
163,70,3
163,73,4
164,76,4
164,68,3
164,5,3
164,19,3
164,4,5
165,26,3
165,14,3
165,34,3
165,130,3
166,103,5
166,19,3
166,79,5
166,8,5
166,35,5
167,68,5
167,70,5
167,40,4
167,66,4
167,41,5
168,103,4
168,17,5
168,30,4
168,36,5
168,58,5
169,66,4
169,41,3
169,118,3
169,88,3
169,105,3
170,68,5
170,19,5
170,36,5
170,33,5
170,24,5
171,103,5
171,79,5
171,36,3
171,8,5
171,35,5
172,93,4
172,88,3
172,13,4
172,130,4
173,68,5
173,17,5
173,132,5
173,58,3
173,9,5
174,68,4
174,36,3
174,40,4
174,96,5
174,42,4
175,76,5
175,103,5
175,68,5
175,19,4
175,5,5
176,5,4
176,14,5
176,134,5
176,37,4
176,130,5
177,76,4
177,133,5
177,131,4
177,77,4
177,9,5
