18,97,29,16,1,98,113,97,132,113,6,97,6,133,169,1,36,30,25,1,55,32,133,70,87,46,148,3,169,92,9,23,169,22,20,132,55,16,97,30,32,133,32,80,21,104,22,36,117,1,32,156
29,169,20,104,98,113,132,29,97,169,36,46,1,3,155,23,20,55,24,32,21,3,104,1,59,32,156
97,29,1,20,98,29,18,1,1,97,36,2,1,55,32,169,32,32,59,19,46,148,59,3,23,17,29,2,170,32,1,21,36,32,156
29,16,169,1,113,97,29,6,162,133,59,36,25,1,55,32,133,70,87,19,46,148,59,92,9,23,169,22,20,29,16,97,133,1,21,22,36
29,18,97,169,104,113,97,36,30,1,55,46,148,3,17,55,29,32,21,169,104,32
18,97,92,29,20,98,113,97,132,29,29,113,6,97,6,97,133,36,30,104,25,59,22,1,1,32,133,32,32,59,70,56,87,19,16,46,148,1,3,92,23,153,170,20,55,17,30,55,1,132,29,97,1,32,133,18,32,169,21,170,104,36,1,32,156
29,98,113,97,1,97,36,25,1,55,133,70,87,46,148,3,23,169,55,2,170,30,32,104,21,104,36,1,32,156
29,16,98,113,97,29,162,97,1,97,36,59,1,169,59,56,19,46,148,97,1,59,92,23,169,170,55,17,30,55,1,97,1,32,1,21,1,170,55,104,36,162,1,59,32,156
18,97,29,97,6,97,1,36,1,32,133,169,32,32,148,169,1,92,23,169,22,20,17,55,97,170,32,32,21,104,36,32
97,97,29,98,113,97,59,1,6,97,36,25,1,18,32,133,169,32,32,70,56,87,19,46,148,59,3,92,9,23,17,55,29,16,169,1,2,36,170,30,133,18,32,1,21,104,22,36,162,32,156
29,18,20,98,113,132,30,55
29,29,1,113,132,29,18,97,1,1,97,133,169,36,30,59,22,1,55,32,133,169,19,46,148,1,59,3,169,92,23,170,20,17,55,29,24,2,170,32,133,32,80,1,104,1,169,104,22,1,59,32,156
1,98,113,97,132,29,97,97,133,36,25,1,1,133,56,46,1,3,169,117,9,23,169,20,55,55,16,169,133,18,32,21,104,22,36,1,32,32,156
18,97,92,169,169,104,30,29,113,6,97,1,1,97,133,169,36,30,59,1,18,59,56,19,1,59,3,92,97,32,170,169,32
113,97,29,16,1,20,98,113,97,6,162,97,1,1,6,97,169,36,25,59,1,1,133,169,70,56,87,46,148,3,92,23,169,22,17,55,32,1,2,30,32,133,1,21,104,22,36,59,32,156
29,18,29,16,1,104,98,113,29,29,162,29,18,97,1,16,97,133,36,25,59,1,133,169,46,148,59,92,23,170,24,97,170,32,1,170,104,59,32
29,104,98,113,97,113,6,59,1,6,36,25,1,1,32,133,169,32,32,70,87,19,46,148,59,23,170,55,30,32,133,32,21,1,104,22,36,162,59,32
29,98,97,132,113,6,59,18,1,97,36,25,1,55,32,133,169,32,32,56,87,148,92,17,55,97,2,170,133,32,36
29,18,92,97,29,1,20,104,98,97,6,162,29,59,18,1,97,133,1,36,25,18,55,32,133,169,32,32,70,56,19,46,92,32,117,9,23,169,20,55,32,97,2,36,170,30,32,133,32,21,170,169,104,22,36,59,32
18,97,29,16,98,113,97,6,162,29,59,1,6,133,1,36,104,25,1,55,133,70,46,148,169,92,9,23,169,20,55,97,30,32,133,32,21,104,36,1,32,156
29,18,16,29,169,104,98,113,97,29,29,113,29,18,97,1,97,36,25,59,1,18,169,59,1,70,56,19,46,148,97,1,59,3,169,155,92,32,23,10,169,170,22,20,17,55,29,55,24,32,97,1,2,170,32,133,18,1,104,21,1,170,169,3,104,22,36,59,32
18,97,29,98,113,97,29,29,97,1,6,36,25,133,169,19,46,148,97,3,169,59,92,23,169,20,55,55,1,97,1,170,30,32,133,32,80,1,104,21,1,170,55,104,36,162,59,32,156
18,97,29,104,98,1,1,97,36,32,133,169,32,32,70,56,87,19,3,23,169,55,17,55,29,97,2,32,133,32,21,1,170,169,104,117,32
113,18,97,92,29,16,169,1,20,98,113,97,6,162,29,59,18,148,97,6,16,9,97,133,169,1,59,36,25,22,1,1,55,32,133,169,32,32,1,70,87,19,46,148,3,169,92,32,117,9,23,22,20,132,17,55,16,97,30,32,133,32,1,21,1,104,22,36,1,32,32,156
97,16,97,29,16,1,113,97,132,113,6,18,97,1,1,6,97,133,1,36,2,30,25,59,1,133,22,70,56,87,46,148,59,169,23,10,169,170,55,24,2,32,80,21,1,22,32
18,97,169,97,6,18,97,1,6,133,36,25,1,18,133,169,70,56,87,148,92,9,23,22,55,2,30,133,32,21,104,36,32,32
18,98,113,132,36,133,22,56,46,148,169,153,55,1,132,32,55,104,117,32
29,113,1,97,169,36,1,46,148,3,155,92,23,169,55,29,97,32,18,80,1,21,1,3,104,59,32,156
29,104,113,97,132,113,6,1,6,97,133,1,36,25,1,32,133,169,32,32,70,87,19,46,148,1,169,92,9,23,169,22,132,17,55,1,16,97,2,170,30,32,133,32,21,1,104,22,36,162,59,32
29,16,169,1,20,30,98,29,29,113,6,162,1,1,6,16,36,2,18,55,70,56,87,19,16,3,92,23,10,169,153,170,18,17,30,55
97,98,113,97,132,29,59,56,46,55,170,32,18,1,21,1,104
29,16,113,113,6,29,1,1,6,97,36,104,25,1,55,32,133,169,32,32,70,87,19,46,148,169,59,92,9,23,169,55,17,30,55,1,2,32,133,32,1,104,21,1,55,104,22,36,59,32,156
18,29,20,98,29,1,36,25,1,32,133,169,32,19,46,148,92,9,23,169,17,55,2,170,32,21,170,104,1,32,156
29,1,20,98,113,97,132,29,1,6,97,133,36,104,25,22,1,1,32,133,32,32,87,46,148,9,23,17,55,97,170,30,32,133,32,169,1,21,104,36,1,32,156
113,29,18,97,97,29,16,1,20,104,98,113,97,29,6,162,29,59,18,148,97,1,9,133,36,2,104,25,59,22,1,1,55,32,133,22,169,32,32,59,1,70,87,19,46,148,97,1,59,3,169,155,92,9,23,22,20,132,17,32,1,97,1,2,36,170,32,133,32,21,170,104,22,36,117,32,156,162
29,98,113,97,132,59,1,6,97,133,169,1,36,2,25,59,22,32,133,32,59,46,148,97,3,169,92,32,23,55,97,32,133,32,104,21,1,170,104,32,156
29,169,113,97,162,59,97,1,97,36,25,59,1,18,55,32,133,169,32,32,1,19,46,148,1,59,169,92,117,169,22,17,55,29,16,97,2,170,32,133,32,1,21,104,36,59
29,16,97,29,16,1,104,113,97,132,6,162,29,59,18,1,1,6,97,133,36,25,18,32,133,32,32,59,19,46,148,1,59,169,92,9,23,169,22,20,17,55,16,24,32,97,2,170,30,32,133,32,80,169,104,36,1,32,32
6,25,32,133,32,32,56,55,32,104,32
29,18,29,16,169,1,20,104,98,113,97,29,29,59,18,16,36,25,1,1,55,133,59,19,16,46,1,3,155,92,23,169,22,20,55,97,170,32,1,21,169,104,36,1,32,59,32,156
18,92,29,169,98,113,97,132,29,6,29,6,169,1,36,25,55,32,133,32,32,70,56,87,19,46,148,169,92,9,23,169,20,17,55,16,97,30,32,133,18,32,1,21,1,104,22,36,117,32
113,97,132,113,6,97,6,1,59,36,25,22,133,46,9,30,55,55,16,36,170,30,32,133,22,36,117,32
29,18,97,16,97,29,1,20,98,113,97,132,113,6,59,18,1,6,16,97,133,1,59,36,2,25,59,55,32,133,169,32,32,70,87,19,46,148,59,3,169,92,9,23,169,22,17,30,55,29,16,97,2,36,170,30,32,133,32,1,21,1,18,104,22,36,117,1,32,59,32,156
56,46,169,156
113,97,113,6,29,59,18,1,6,97,133,1,36,25,1,55,32,133,169,32,32,70,87,19,46,148,92,170,22,17,55,97,1,30,32,133,32,80,21,104,22,36,32
